"key_ID","year","directorate_general_ID","directorate_general","directorate_general_code","member_state_ID","member_state","member_state_code","decision_stage_ID","decision_stage","count_decisions"
37587,2010,26,"Mobility and Transport","MOVE",10,"Greece","EL",3,"Referral to the Court (Art. 258)",1
37591,2010,26,"Mobility and Transport","MOVE",11,"Portugal","PT",1,"Letter of formal notice (Art. 258)",7
37592,2010,26,"Mobility and Transport","MOVE",11,"Portugal","PT",2,"Reasoned opinion (Art. 258)",1
37593,2010,26,"Mobility and Transport","MOVE",11,"Portugal","PT",3,"Referral to the Court (Art. 258)",2
37597,2010,26,"Mobility and Transport","MOVE",12,"Spain","ES",1,"Letter of formal notice (Art. 258)",4
37599,2010,26,"Mobility and Transport","MOVE",12,"Spain","ES",3,"Referral to the Court (Art. 258)",1
37603,2010,26,"Mobility and Transport","MOVE",13,"Austria","AT",1,"Letter of formal notice (Art. 258)",8
37604,2010,26,"Mobility and Transport","MOVE",13,"Austria","AT",2,"Reasoned opinion (Art. 258)",2
37605,2010,26,"Mobility and Transport","MOVE",13,"Austria","AT",3,"Referral to the Court (Art. 258)",3
37609,2010,26,"Mobility and Transport","MOVE",14,"Finland","FI",1,"Letter of formal notice (Art. 258)",8
37610,2010,26,"Mobility and Transport","MOVE",14,"Finland","FI",2,"Reasoned opinion (Art. 258)",1
37615,2010,26,"Mobility and Transport","MOVE",15,"Sweden","SE",1,"Letter of formal notice (Art. 258)",6
37621,2010,26,"Mobility and Transport","MOVE",16,"Cyprus","CY",1,"Letter of formal notice (Art. 258)",5
37627,2010,26,"Mobility and Transport","MOVE",17,"Czech Republic","CZ",1,"Letter of formal notice (Art. 258)",8
37628,2010,26,"Mobility and Transport","MOVE",17,"Czech Republic","CZ",2,"Reasoned opinion (Art. 258)",1
37629,2010,26,"Mobility and Transport","MOVE",17,"Czech Republic","CZ",3,"Referral to the Court (Art. 258)",1
37633,2010,26,"Mobility and Transport","MOVE",18,"Estonia","EE",1,"Letter of formal notice (Art. 258)",7
37639,2010,26,"Mobility and Transport","MOVE",19,"Hungary","HU",1,"Letter of formal notice (Art. 258)",8
37640,2010,26,"Mobility and Transport","MOVE",19,"Hungary","HU",2,"Reasoned opinion (Art. 258)",1
37641,2010,26,"Mobility and Transport","MOVE",19,"Hungary","HU",3,"Referral to the Court (Art. 258)",1
37645,2010,26,"Mobility and Transport","MOVE",20,"Latvia","LV",1,"Letter of formal notice (Art. 258)",4
37651,2010,26,"Mobility and Transport","MOVE",21,"Lithuania","LT",1,"Letter of formal notice (Art. 258)",3
37652,2010,26,"Mobility and Transport","MOVE",21,"Lithuania","LT",2,"Reasoned opinion (Art. 258)",1
37657,2010,26,"Mobility and Transport","MOVE",22,"Malta","MT",1,"Letter of formal notice (Art. 258)",4
37658,2010,26,"Mobility and Transport","MOVE",22,"Malta","MT",2,"Reasoned opinion (Art. 258)",2
37663,2010,26,"Mobility and Transport","MOVE",23,"Poland","PL",1,"Letter of formal notice (Art. 258)",10
37664,2010,26,"Mobility and Transport","MOVE",23,"Poland","PL",2,"Reasoned opinion (Art. 258)",3
37665,2010,26,"Mobility and Transport","MOVE",23,"Poland","PL",3,"Referral to the Court (Art. 258)",1
37669,2010,26,"Mobility and Transport","MOVE",24,"Slovakia","SK",1,"Letter of formal notice (Art. 258)",4
37675,2010,26,"Mobility and Transport","MOVE",25,"Slovenia","SI",1,"Letter of formal notice (Art. 258)",4
37677,2010,26,"Mobility and Transport","MOVE",25,"Slovenia","SI",3,"Referral to the Court (Art. 258)",1
37681,2010,26,"Mobility and Transport","MOVE",26,"Bulgaria","BG",1,"Letter of formal notice (Art. 258)",6
37682,2010,26,"Mobility and Transport","MOVE",26,"Bulgaria","BG",2,"Reasoned opinion (Art. 258)",2
37687,2010,26,"Mobility and Transport","MOVE",27,"Romania","RO",1,"Letter of formal notice (Art. 258)",4
38017,2010,29,"Taxation and Customs Union","TAXUD",1,"Belgium","BE",1,"Letter of formal notice (Art. 258)",21
38018,2010,29,"Taxation and Customs Union","TAXUD",1,"Belgium","BE",2,"Reasoned opinion (Art. 258)",13
38019,2010,29,"Taxation and Customs Union","TAXUD",1,"Belgium","BE",3,"Referral to the Court (Art. 258)",2
38023,2010,29,"Taxation and Customs Union","TAXUD",2,"France","FR",1,"Letter of formal notice (Art. 258)",9
38024,2010,29,"Taxation and Customs Union","TAXUD",2,"France","FR",2,"Reasoned opinion (Art. 258)",5
38025,2010,29,"Taxation and Customs Union","TAXUD",2,"France","FR",3,"Referral to the Court (Art. 258)",4
38029,2010,29,"Taxation and Customs Union","TAXUD",3,"Germany","DE",1,"Letter of formal notice (Art. 258)",2
38030,2010,29,"Taxation and Customs Union","TAXUD",3,"Germany","DE",2,"Reasoned opinion (Art. 258)",2
38031,2010,29,"Taxation and Customs Union","TAXUD",3,"Germany","DE",3,"Referral to the Court (Art. 258)",2
38035,2010,29,"Taxation and Customs Union","TAXUD",4,"Italy","IT",1,"Letter of formal notice (Art. 258)",6
38041,2010,29,"Taxation and Customs Union","TAXUD",5,"Luxembourg","LU",1,"Letter of formal notice (Art. 258)",1
38042,2010,29,"Taxation and Customs Union","TAXUD",5,"Luxembourg","LU",2,"Reasoned opinion (Art. 258)",1
38047,2010,29,"Taxation and Customs Union","TAXUD",6,"Netherlands","NL",1,"Letter of formal notice (Art. 258)",6
38048,2010,29,"Taxation and Customs Union","TAXUD",6,"Netherlands","NL",2,"Reasoned opinion (Art. 258)",7
38049,2010,29,"Taxation and Customs Union","TAXUD",6,"Netherlands","NL",3,"Referral to the Court (Art. 258)",2
38053,2010,29,"Taxation and Customs Union","TAXUD",7,"Denmark","DK",1,"Letter of formal notice (Art. 258)",1
38054,2010,29,"Taxation and Customs Union","TAXUD",7,"Denmark","DK",2,"Reasoned opinion (Art. 258)",2
38055,2010,29,"Taxation and Customs Union","TAXUD",7,"Denmark","DK",3,"Referral to the Court (Art. 258)",2
38059,2010,29,"Taxation and Customs Union","TAXUD",8,"Ireland","IE",1,"Letter of formal notice (Art. 258)",2
38060,2010,29,"Taxation and Customs Union","TAXUD",8,"Ireland","IE",2,"Reasoned opinion (Art. 258)",2
38061,2010,29,"Taxation and Customs Union","TAXUD",8,"Ireland","IE",3,"Referral to the Court (Art. 258)",2
38065,2010,29,"Taxation and Customs Union","TAXUD",9,"United Kingdom","UK",1,"Letter of formal notice (Art. 258)",7
38066,2010,29,"Taxation and Customs Union","TAXUD",9,"United Kingdom","UK",2,"Reasoned opinion (Art. 258)",3
38067,2010,29,"Taxation and Customs Union","TAXUD",9,"United Kingdom","UK",3,"Referral to the Court (Art. 258)",1
38071,2010,29,"Taxation and Customs Union","TAXUD",10,"Greece","EL",1,"Letter of formal notice (Art. 258)",6
38072,2010,29,"Taxation and Customs Union","TAXUD",10,"Greece","EL",2,"Reasoned opinion (Art. 258)",3
38073,2010,29,"Taxation and Customs Union","TAXUD",10,"Greece","EL",3,"Referral to the Court (Art. 258)",3
38074,2010,29,"Taxation and Customs Union","TAXUD",10,"Greece","EL",4,"Letter of formal notice (Art. 260)",2
38077,2010,29,"Taxation and Customs Union","TAXUD",11,"Portugal","PT",1,"Letter of formal notice (Art. 258)",7
38078,2010,29,"Taxation and Customs Union","TAXUD",11,"Portugal","PT",2,"Reasoned opinion (Art. 258)",2
38079,2010,29,"Taxation and Customs Union","TAXUD",11,"Portugal","PT",3,"Referral to the Court (Art. 258)",3
38083,2010,29,"Taxation and Customs Union","TAXUD",12,"Spain","ES",1,"Letter of formal notice (Art. 258)",12
38084,2010,29,"Taxation and Customs Union","TAXUD",12,"Spain","ES",2,"Reasoned opinion (Art. 258)",5
38085,2010,29,"Taxation and Customs Union","TAXUD",12,"Spain","ES",3,"Referral to the Court (Art. 258)",2
38089,2010,29,"Taxation and Customs Union","TAXUD",13,"Austria","AT",1,"Letter of formal notice (Art. 258)",2
38090,2010,29,"Taxation and Customs Union","TAXUD",13,"Austria","AT",2,"Reasoned opinion (Art. 258)",1
38091,2010,29,"Taxation and Customs Union","TAXUD",13,"Austria","AT",3,"Referral to the Court (Art. 258)",1
38095,2010,29,"Taxation and Customs Union","TAXUD",14,"Finland","FI",1,"Letter of formal notice (Art. 258)",2
38097,2010,29,"Taxation and Customs Union","TAXUD",14,"Finland","FI",3,"Referral to the Court (Art. 258)",2
38101,2010,29,"Taxation and Customs Union","TAXUD",15,"Sweden","SE",1,"Letter of formal notice (Art. 258)",1
38102,2010,29,"Taxation and Customs Union","TAXUD",15,"Sweden","SE",2,"Reasoned opinion (Art. 258)",1
38103,2010,29,"Taxation and Customs Union","TAXUD",15,"Sweden","SE",3,"Referral to the Court (Art. 258)",1
38107,2010,29,"Taxation and Customs Union","TAXUD",16,"Cyprus","CY",1,"Letter of formal notice (Art. 258)",4
38113,2010,29,"Taxation and Customs Union","TAXUD",17,"Czech Republic","CZ",1,"Letter of formal notice (Art. 258)",2
38114,2010,29,"Taxation and Customs Union","TAXUD",17,"Czech Republic","CZ",2,"Reasoned opinion (Art. 258)",1
38115,2010,29,"Taxation and Customs Union","TAXUD",17,"Czech Republic","CZ",3,"Referral to the Court (Art. 258)",1
38125,2010,29,"Taxation and Customs Union","TAXUD",19,"Hungary","HU",1,"Letter of formal notice (Art. 258)",6
38127,2010,29,"Taxation and Customs Union","TAXUD",19,"Hungary","HU",3,"Referral to the Court (Art. 258)",1
38131,2010,29,"Taxation and Customs Union","TAXUD",20,"Latvia","LV",1,"Letter of formal notice (Art. 258)",3
38132,2010,29,"Taxation and Customs Union","TAXUD",20,"Latvia","LV",2,"Reasoned opinion (Art. 258)",1
38137,2010,29,"Taxation and Customs Union","TAXUD",21,"Lithuania","LT",1,"Letter of formal notice (Art. 258)",1
38143,2010,29,"Taxation and Customs Union","TAXUD",22,"Malta","MT",1,"Letter of formal notice (Art. 258)",2
38149,2010,29,"Taxation and Customs Union","TAXUD",23,"Poland","PL",1,"Letter of formal notice (Art. 258)",2
38150,2010,29,"Taxation and Customs Union","TAXUD",23,"Poland","PL",2,"Reasoned opinion (Art. 258)",1
38161,2010,29,"Taxation and Customs Union","TAXUD",25,"Slovenia","SI",1,"Letter of formal notice (Art. 258)",4
38167,2010,29,"Taxation and Customs Union","TAXUD",26,"Bulgaria","BG",1,"Letter of formal notice (Art. 258)",4
38173,2010,29,"Taxation and Customs Union","TAXUD",27,"Romania","RO",1,"Letter of formal notice (Art. 258)",6
38341,2011,1,"Agriculture and Rural Development","AGRI",1,"Belgium","BE",1,"Letter of formal notice (Art. 258)",2
38347,2011,1,"Agriculture and Rural Development","AGRI",2,"France","FR",1,"Letter of formal notice (Art. 258)",2
38353,2011,1,"Agriculture and Rural Development","AGRI",3,"Germany","DE",1,"Letter of formal notice (Art. 258)",1
38359,2011,1,"Agriculture and Rural Development","AGRI",4,"Italy","IT",1,"Letter of formal notice (Art. 258)",2
38362,2011,1,"Agriculture and Rural Development","AGRI",4,"Italy","IT",4,"Letter of formal notice (Art. 260)",1
38365,2011,1,"Agriculture and Rural Development","AGRI",5,"Luxembourg","LU",1,"Letter of formal notice (Art. 258)",1
38371,2011,1,"Agriculture and Rural Development","AGRI",6,"Netherlands","NL",1,"Letter of formal notice (Art. 258)",1
38389,2011,1,"Agriculture and Rural Development","AGRI",9,"United Kingdom","UK",1,"Letter of formal notice (Art. 258)",1
38395,2011,1,"Agriculture and Rural Development","AGRI",10,"Greece","EL",1,"Letter of formal notice (Art. 258)",3
38401,2011,1,"Agriculture and Rural Development","AGRI",11,"Portugal","PT",1,"Letter of formal notice (Art. 258)",1
38407,2011,1,"Agriculture and Rural Development","AGRI",12,"Spain","ES",1,"Letter of formal notice (Art. 258)",3
38413,2011,1,"Agriculture and Rural Development","AGRI",13,"Austria","AT",1,"Letter of formal notice (Art. 258)",1
38419,2011,1,"Agriculture and Rural Development","AGRI",14,"Finland","FI",1,"Letter of formal notice (Art. 258)",1
38425,2011,1,"Agriculture and Rural Development","AGRI",15,"Sweden","SE",1,"Letter of formal notice (Art. 258)",1
38431,2011,1,"Agriculture and Rural Development","AGRI",16,"Cyprus","CY",1,"Letter of formal notice (Art. 258)",2
38432,2011,1,"Agriculture and Rural Development","AGRI",16,"Cyprus","CY",2,"Reasoned opinion (Art. 258)",1
38437,2011,1,"Agriculture and Rural Development","AGRI",17,"Czech Republic","CZ",1,"Letter of formal notice (Art. 258)",2
38449,2011,1,"Agriculture and Rural Development","AGRI",19,"Hungary","HU",1,"Letter of formal notice (Art. 258)",2
38467,2011,1,"Agriculture and Rural Development","AGRI",22,"Malta","MT",1,"Letter of formal notice (Art. 258)",2
38479,2011,1,"Agriculture and Rural Development","AGRI",24,"Slovakia","SK",1,"Letter of formal notice (Art. 258)",1
38485,2011,1,"Agriculture and Rural Development","AGRI",25,"Slovenia","SI",1,"Letter of formal notice (Art. 258)",1
38491,2011,1,"Agriculture and Rural Development","AGRI",26,"Bulgaria","BG",1,"Letter of formal notice (Art. 258)",2
38497,2011,1,"Agriculture and Rural Development","AGRI",27,"Romania","RO",1,"Letter of formal notice (Art. 258)",2
38522,2011,2,"Budget","BUDG",4,"Italy","IT",2,"Reasoned opinion (Art. 258)",1
38552,2011,2,"Budget","BUDG",9,"United Kingdom","UK",2,"Reasoned opinion (Art. 258)",1
38563,2011,2,"Budget","BUDG",11,"Portugal","PT",1,"Letter of formal notice (Art. 258)",1
38564,2011,2,"Budget","BUDG",11,"Portugal","PT",2,"Reasoned opinion (Art. 258)",2
38665,2011,3,"Climate Action","CLIMA",1,"Belgium","BE",1,"Letter of formal notice (Art. 258)",2
38671,2011,3,"Climate Action","CLIMA",2,"France","FR",1,"Letter of formal notice (Art. 258)",1
38677,2011,3,"Climate Action","CLIMA",3,"Germany","DE",1,"Letter of formal notice (Art. 258)",1
38678,2011,3,"Climate Action","CLIMA",3,"Germany","DE",2,"Reasoned opinion (Art. 258)",1
38683,2011,3,"Climate Action","CLIMA",4,"Italy","IT",1,"Letter of formal notice (Art. 258)",3
38689,2011,3,"Climate Action","CLIMA",5,"Luxembourg","LU",1,"Letter of formal notice (Art. 258)",2
38695,2011,3,"Climate Action","CLIMA",6,"Netherlands","NL",1,"Letter of formal notice (Art. 258)",2
38701,2011,3,"Climate Action","CLIMA",7,"Denmark","DK",1,"Letter of formal notice (Art. 258)",1
38707,2011,3,"Climate Action","CLIMA",8,"Ireland","IE",1,"Letter of formal notice (Art. 258)",2
38713,2011,3,"Climate Action","CLIMA",9,"United Kingdom","UK",1,"Letter of formal notice (Art. 258)",1
38719,2011,3,"Climate Action","CLIMA",10,"Greece","EL",1,"Letter of formal notice (Art. 258)",1
38725,2011,3,"Climate Action","CLIMA",11,"Portugal","PT",1,"Letter of formal notice (Art. 258)",1
38737,2011,3,"Climate Action","CLIMA",13,"Austria","AT",1,"Letter of formal notice (Art. 258)",1
38743,2011,3,"Climate Action","CLIMA",14,"Finland","FI",1,"Letter of formal notice (Art. 258)",1
38749,2011,3,"Climate Action","CLIMA",15,"Sweden","SE",1,"Letter of formal notice (Art. 258)",2
38755,2011,3,"Climate Action","CLIMA",16,"Cyprus","CY",1,"Letter of formal notice (Art. 258)",1
38756,2011,3,"Climate Action","CLIMA",16,"Cyprus","CY",2,"Reasoned opinion (Art. 258)",1
38761,2011,3,"Climate Action","CLIMA",17,"Czech Republic","CZ",1,"Letter of formal notice (Art. 258)",1
38767,2011,3,"Climate Action","CLIMA",18,"Estonia","EE",1,"Letter of formal notice (Art. 258)",1
38768,2011,3,"Climate Action","CLIMA",18,"Estonia","EE",2,"Reasoned opinion (Art. 258)",1
38773,2011,3,"Climate Action","CLIMA",19,"Hungary","HU",1,"Letter of formal notice (Art. 258)",2
38779,2011,3,"Climate Action","CLIMA",20,"Latvia","LV",1,"Letter of formal notice (Art. 258)",1
38785,2011,3,"Climate Action","CLIMA",21,"Lithuania","LT",1,"Letter of formal notice (Art. 258)",1
38791,2011,3,"Climate Action","CLIMA",22,"Malta","MT",1,"Letter of formal notice (Art. 258)",2
38797,2011,3,"Climate Action","CLIMA",23,"Poland","PL",1,"Letter of formal notice (Art. 258)",1
38798,2011,3,"Climate Action","CLIMA",23,"Poland","PL",2,"Reasoned opinion (Art. 258)",1
38803,2011,3,"Climate Action","CLIMA",24,"Slovakia","SK",1,"Letter of formal notice (Art. 258)",2
38809,2011,3,"Climate Action","CLIMA",25,"Slovenia","SI",1,"Letter of formal notice (Art. 258)",2
38815,2011,3,"Climate Action","CLIMA",26,"Bulgaria","BG",1,"Letter of formal notice (Art. 258)",2
38821,2011,3,"Climate Action","CLIMA",27,"Romania","RO",1,"Letter of formal notice (Art. 258)",1
38827,2011,4,"Communication Networks, Content and Technology","CONNECT",1,"Belgium","BE",1,"Letter of formal notice (Art. 258)",2
38828,2011,4,"Communication Networks, Content and Technology","CONNECT",1,"Belgium","BE",2,"Reasoned opinion (Art. 258)",3
38830,2011,4,"Communication Networks, Content and Technology","CONNECT",1,"Belgium","BE",4,"Letter of formal notice (Art. 260)",2
38833,2011,4,"Communication Networks, Content and Technology","CONNECT",2,"France","FR",1,"Letter of formal notice (Art. 258)",3
38834,2011,4,"Communication Networks, Content and Technology","CONNECT",2,"France","FR",2,"Reasoned opinion (Art. 258)",2
38835,2011,4,"Communication Networks, Content and Technology","CONNECT",2,"France","FR",3,"Referral to the Court (Art. 258)",1
38839,2011,4,"Communication Networks, Content and Technology","CONNECT",3,"Germany","DE",1,"Letter of formal notice (Art. 258)",2
38840,2011,4,"Communication Networks, Content and Technology","CONNECT",3,"Germany","DE",2,"Reasoned opinion (Art. 258)",2
38845,2011,4,"Communication Networks, Content and Technology","CONNECT",4,"Italy","IT",1,"Letter of formal notice (Art. 258)",2
38846,2011,4,"Communication Networks, Content and Technology","CONNECT",4,"Italy","IT",2,"Reasoned opinion (Art. 258)",2
38851,2011,4,"Communication Networks, Content and Technology","CONNECT",5,"Luxembourg","LU",1,"Letter of formal notice (Art. 258)",1
38857,2011,4,"Communication Networks, Content and Technology","CONNECT",6,"Netherlands","NL",1,"Letter of formal notice (Art. 258)",2
38858,2011,4,"Communication Networks, Content and Technology","CONNECT",6,"Netherlands","NL",2,"Reasoned opinion (Art. 258)",2
38863,2011,4,"Communication Networks, Content and Technology","CONNECT",7,"Denmark","DK",1,"Letter of formal notice (Art. 258)",1
38864,2011,4,"Communication Networks, Content and Technology","CONNECT",7,"Denmark","DK",2,"Reasoned opinion (Art. 258)",1
38876,2011,4,"Communication Networks, Content and Technology","CONNECT",9,"United Kingdom","UK",2,"Reasoned opinion (Art. 258)",1
38881,2011,4,"Communication Networks, Content and Technology","CONNECT",10,"Greece","EL",1,"Letter of formal notice (Art. 258)",3
38882,2011,4,"Communication Networks, Content and Technology","CONNECT",10,"Greece","EL",2,"Reasoned opinion (Art. 258)",3
38887,2011,4,"Communication Networks, Content and Technology","CONNECT",11,"Portugal","PT",1,"Letter of formal notice (Art. 258)",2
38888,2011,4,"Communication Networks, Content and Technology","CONNECT",11,"Portugal","PT",2,"Reasoned opinion (Art. 258)",2
38890,2011,4,"Communication Networks, Content and Technology","CONNECT",11,"Portugal","PT",4,"Letter of formal notice (Art. 260)",1
